         105324242 function calls (104113373 primitive calls) in 111.796 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:143(__init__)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/dtypes/common.py:954(is_datetime64_ns_dtype)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/types.py:171(__get__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1107(exec_module)
        3    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/generic.py:5442(<genexpr>)
       13    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numpy/core/multiarray.py:583(min_scalar_type)
        9    0.000    0.000    0.000    0.000 {built-in method _imp.is_frozen}
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/internals/blocks.py:2871(_extract_bool_array)
        4    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/distutils/version.py:312(<listcomp>)
       27    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_iscased}
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/_config/config.py:555(_get_root)
       12    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numpy/lib/function_base.py:4612(_append_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/codecs.py:309(__init__)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:104(_path_isdir)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/expressions.py:532(__init__)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/io/parsers.py:1249(_validate_parse_dates_arg)
        1    0.000    0.000    0.000    0.000 <string>:1(__new__)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/io/parsers.py:2134(<listcomp>)
        3    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/generic.py:453(<dictcomp>)
       16    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/common.py:181(<genexpr>)
        3    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/os.py:748(encode)
        4    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/expressions.py:77(set_new_context)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/reshape/concat.py:585(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/nanops.py:1517(_ensure_numeric)
       21    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/necompiler.py:450(setRegisterNumbersForTemporaries)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/indexes/api.py:91(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/platform.py:921(machine)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/io/parsers.py:865(_check_file_or_buffer)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/distutils/version.py:69(__ge__)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/arrays/datetimelike.py:235(asi8)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/dtypes/common.py:157(ensure_python_int)
       19    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/utils.py:212(__init__)
        6    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/internals/managers.py:792(nblocks)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/flags.py:96(__getitem__)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/io/parsers.py:3344(_process_date_conversion)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/typing.py:120(_type_check)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numpy/ma/core.py:6374(isMaskedArray)
       12    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numpy/core/fromnumeric.py:1701(_ravel_dispatcher)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/enum.py:631(__new__)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/logging/__init__.py:223(_releaseLock)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/indexes/base.py:1281(_get_names)
       11    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/arrays/datetimelike.py:205(_ndarray)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/common.py:170(all_none)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/dtypes/inference.py:96(is_file_like)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/_config/config.py:608(_warn_if_deprecated)
       26    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/necompiler.py:413(<listcomp>)
       10    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/indexes/base.py:581(<lambda>)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/urllib/parse.py:110(_coerce_args)
        6    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numpy/core/multiarray.py:852(bincount)
        6    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/_collections_abc.py:271(__subclasshook__)
        8    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {method 'to_datetime64' of 'pandas._libs.tslibs.nattype._NaT' objects}
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numpy/core/numeric.py:1358(<listcomp>)
        8    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/indexes/extension.py:58(fget)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/indexes/base.py:4485(<genexpr>)
       14    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numpy/core/numerictypes.py:622(<listcomp>)
       22    0.000    0.000    0.000    0.000 {built-in method _sre.unicode_tolower}
        3    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/necompiler.py:242(__init__)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/sre_compile.py:492(_get_charset_prefix)
        9    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:397(has_location)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/necompiler.py:442(setOrderedRegisterNumbers)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/_config/config.py:569(_get_deprecated_option)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/posixpath.py:41(_get_sep)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/necompiler.py:80(ASTNode)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/sklearn/preprocessing/_data.py:321(__init__)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/internals/managers.py:262(<listcomp>)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/indexes/base.py:3461(_can_reindex)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numpy/core/shape_base.py:219(_vhstack_dispatcher)
        4    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numpy/core/multiarray.py:1043(copyto)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/sre_parse.py:286(tell)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/_collections_abc.py:349(__subclasshook__)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/io/parsers.py:3786(_refine_defaults_read)
        3    0.000    0.000    0.000    0.000 {built-in method numpy.core._multiarray_umath.normalize_axis_index}
        7    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/_collections_abc.py:302(__subclasshook__)
       12    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:40(_relax_case)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/necompiler.py:427(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/reshape/concat.py:529(_get_result_dim)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/io/common.py:793(_maybe_memory_map)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/sre_parse.py:76(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/necompiler.py:416(<genexpr>)
        3    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/necompiler.py:197(<genexpr>)
        4    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/indexes/numeric.py:78(_validate_dtype)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/indexes/base.py:4353(<setcomp>)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/sre_compile.py:453(_get_iscased)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/sre_compile.py:595(isstring)
        1    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
        3    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/necompiler.py:602(<genexpr>)
        3    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/internals/managers.py:1695(<genexpr>)
        6    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/common.py:195(<genexpr>)
        2    0.000    0.000    0.000    0.000 {built-in method numpy.datetime_data}
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/typing.py:206(_check_generic)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/sre_parse.py:921(fix_flags)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/codecs.py:260(__init__)
        4    0.000    0.000    0.000    0.000 {method 'startswith' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/expressions.py:53(__init__)
        5    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/internals/blocks.py:2151(_holder)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/indexes/base.py:4362(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/_config/config.py:537(_select_options)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numpy/lib/function_base.py:4232(_delete_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/enum.py:748(value)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:964(get_filename)
        2    0.000    0.000    0.000    0.000 {method 'index' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/expressions.py:105(allConstantNodes)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/logging/__init__.py:1671(getEffectiveLevel)
        1    0.000    0.000    0.000    0.000 <string>:2(__init__)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/io/common.py:145(validate_header_arg)
        1    0.000    0.000    0.000    0.000 {built-in method pandas._libs.tslibs.offsets.to_offset}
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/typing.py:172(_collect_type_vars)
        4    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numpy/core/multiarray.py:468(can_cast)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/sre_parse.py:111(__init__)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/sre_parse.py:160(__len__)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1400(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/expressions.py:69(Context)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/utils.py:207(CacheDict)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/io/parsers.py:1423(_has_complex_date_col)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/internals/blocks.py:547(_maybe_downcast)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/sre_parse.py:81(groups)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1088(__init__)
        2    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
        5    0.000    0.000    0.000    0.000 {method 'lower' of 'str' objects}
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/necompiler.py:332(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/logging/__init__.py:1220(__init__)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/logging/__init__.py:772(__init__)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/io/parsers.py:3432(_clean_na_values)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/internals/managers.py:1939(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/indexes/range.py:207(start)
        6    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/indexes/range.py:317(is_unique)
        3    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/common.py:160(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/common.py:156(not_none)
        4    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/typing.py:1149(cast)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/platform.py:746(uname)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numpy/core/shape_base.py:208(_arrays_for_stack_dispatcher)
        1    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:937(_sanity_check)
        8    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:774(create_module)
        1    0.000    0.000    0.000    0.000 {built-in method sys.getfilesystemencoding}
        1    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/necompiler.py:231(Register)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/expressions.py:493(RawNode)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/logging/__init__.py:189(_checkLevel)
        3    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/io/parsers.py:1093(_is_index_col)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/io/parsers.py:3971(_validate_skipfooter)
        3    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/internals/managers.py:1634(is_consolidated)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/compat/_optional.py:49(get_version)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/_config/config.py:596(_translate_key)
        1    0.000    0.000    0.000    0.000 {built-in method pandas._libs.tslibs.timezones.maybe_get_tz}
        1    0.000    0.000    0.000    0.000 {built-in method _imp.exec_dynamic}
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/expressions.py:52(Expression)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/necompiler.py:414(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/expressions.py:512(ConstantNode)
        2    0.000    0.000    0.000    0.000 {method 'append' of 'pandas._libs.internals.BlockPlacement' objects}
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/generic.py:1951(<dictcomp>)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/indexes/base.py:3432(_convert_list_indexer)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/typing.py:669(<genexpr>)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        2    0.000    0.000    0.000    0.000 {built-in method _operator.index}
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/computation/expressions.py:40(set_use_numexpr)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        3    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/necompiler.py:142(typecode)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/necompiler.py:260(Immediate)
        4    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/expressions.py:240(gen_reduce_axis_func)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/logging/__init__.py:1272(disable)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/io/parsers.py:1407(<setcomp>)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/io/parsers.py:3299(_make_date_converter)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/io/parsers.py:3875(_extract_dialect)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/io/common.py:198(is_fsspec_url)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/indexes/base.py:1446(nlevels)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/arrays/datetimes.py:2251(validate_tz_from_dtype)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/arrays/datetimelike.py:1752(validate_inferred_freq)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numpy/core/fromnumeric.py:995(_argsort_dispatcher)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        2    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
        2    0.000    0.000    0.000    0.000 {method 'join' of 'bytes' objects}
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/necompiler.py:558(<listcomp>)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/necompiler.py:139(key)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/expressions.py:482(LeafNode)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/expressions.py:486(VariableNode)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/io/parsers.py:1199(_validate_usecols_arg)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/internals/managers.py:1080(value_getitem)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/arrays/datetimes.py:61(tz_to_dtype)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numpy/core/numeric.py:1367(_moveaxis_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numpy/core/numeric.py:1434(<listcomp>)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/urllib/parse.py:99(_noop)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/expressions.py:74(get_current_context)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/necompiler.py:601(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/necompiler.py:723(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/expressions.py:529(OpNode)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/reshape/concat.py:602(_maybe_check_integrity)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/indexes/range.py:230(stop)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/indexes/range.py:253(step)
        2    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/core/common.py:174(<genexpr>)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numpy/lib/function_base.py:3433(_median_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numpy/lib/nanfunctions.py:1017(_nanmedian_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numpy/core/fromnumeric.py:1812(_nonzero_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numpy/core/fromnumeric.py:3265(_mean_dispatcher)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/sre_parse.py:249(match)
        1    0.000    0.000    0.000    0.000 {method 'reverse' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/version.py:2(<module>)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/necompiler.py:354(<listcomp>)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/numexpr/expressions.py:538(FuncNode)
        1    0.000    0.000    0.000    0.000 /home/ate/miniconda3/envs/vu-dmt/lib/python3.8/site-packages/pandas/io/parsers.py:423(_validate_names)
